"time","tp"
200309131900,0.328156166
200309132000,1.073242282
200309132100,0.690650195
200309132200,0.18366822
200309132300,0.080424485
200309140000,0.17612509
200309140100,0.161399483
200309140200,0.175157562
200309140300,0.044317705
200309140400,0.000801109
200309140500,0.008268529
200309140600,0.010299467
200309140700,0.008058312
200309140800,0.002927757
200309140900,0.008630894
200309141000,0.026798327
200309141100,0.080690581
200309141200,0.11059799
200309141300,0.057392208
200309141400,0.02258287
200309141500,0.024204011
200309141600,0.036868543
200309141700,0.032520984
200309141800,0.042973195
200309141900,0.00789656
200309142000,0.094928917
200309142100,0.130630564
200309142200,0.001487661
200309142300,0.002469991
200309150000,0.042706197
200309150100,0.067499175
200309150200,0.153132947
200309150300,0.12962555
200309150400,0.101146186
200309150500,0.148504158
200309150600,0.220245682
200309150700,0.113749869
200309150800,0.011081407
200309150900,0.012969911
200309151000,0.018424791
200309151100,0.021533961
200309151200,0.02906788
200309151300,0.021934669
200309151400,0.017147082
200309151500,0.015268284
200309151600,0.00875484
200309151700,0.029383664
200309151800,0.170784537
200309151900,0
200309152000,0.000686597
200309152100,0.001296928
200309152200,0.024900924
200309152300,0.024517343
200309160000,0.001516245
200309160100,0.000286087
200309160200,0.011873446
200309160300,0.103310282
200309160400,0.211676233
200309160500,0.996149145
200309160600,1.212055678
200309160700,0.814714236
200309160800,0.264085014
200309160900,0.274920254
200309161000,0.3344242
200309161100,0.211992767
200309161200,0.145890284
200309161300,0.159493065
200309161400,0.059910024
200309161500,0.029287301
200309161600,0.017824503
200309161700,0.022325083
200309161800,0.048253467
200309161900,0.005207043
200309162000,0.010423653
200309162100,0.054579839
200309162200,0.014276462
200309162300,0.031833551
200309170000,0.007486286
200309170100,0.00012398
200309170200,0.006714067
200309170300,0.102502614
200309170400,0.329514267
200309170500,0.584587338
200309170600,0.625857036
200309170700,0.331112533
200309170800,0.064698244
200309170900,0.049971808
200309171000,0.247688615
200309171100,0.272329082
200309171200,0.133666559
200309171300,0.05798338
200309171400,0.080699778
200309171500,0.121509962
200309171600,0.5627512
200309171700,0.988190761
200309171800,0.018081904
200309171900,0.000591259
200309172000,0
200309172100,0
200309172200,0
200309172300,0
200309180000,0
200309180100,0.00073434
200309180200,0.017090206
200309180300,0.039539715
200309180400,0.012626864
200309180500,0.047598645
200309180600,0.087366439
200309180700,0.172253931
200309180800,0.202474883
200309180900,0.170433195
200309181000,0.115233801
200309181100,0.053501506
200309181200,0.131273875
200309181300,0.078001132
200309181400,0.025425412
200309181500,0.032188058
200309181600,0.034917328
200309181700,0.096760079
200309181800,0.026655769
200309181900,0
200309182000,0
200309182100,0
200309182200,0
200309182300,0
200309190000,0
200309190100,0
200309190200,0.047484493
200309190300,0.058270787
200309190400,0.104616913
200309190500,0.084917032
200309190600,0.2321254
200309190700,0.227508368
200309190800,0.134819536
200309190900,0.05866916
200309191000,0.077351295
200309191100,0.072203686
200309191200,0.050574257
200309191300,0.051660711
200309191400,0.03278751
200309191500,0.031214229
200309191600,0.036690515
200309191700,0.030765637
200309191800,0.000619889
200309191900,0
200309192000,0
200309192100,0
200309192200,0
200309192300,0
200309200000,0.041952335
200309200100,0.118245298
200309200200,0.178354094
200309200300,0.59311348
200309200400,0.271892059
200309200500,0.333252479
200309200600,0.226532458
200309200700,0.211351435
200309200800,0.237014145
200309200900,0.20943163
200309201000,0.27343363
200309201100,0.3327718
200309201200,0.080842103
200309201300,0.024185341
200309201400,0.009765747
200309201500,0.012540753
200309201600,0.028011869
200309201700,0.266183633
200309201800,0.352701871
200309201900,0.00798238
200309202000,0
200309202100,0
200309202200,0
200309202300,0.00012398
200309210000,0.001277931
200309210100,0.007066633
200309210200,0.011663382
200309210300,0.0239086
200309210400,0.047350688
200309210500,0.049315349
200309210600,0.068454443
200309210700,0.084334177
200309210800,0.055855598
200309210900,0.016698061
200309211000,0.024728892
200309211100,0.061960563
200309211200,0.047712696
200309211300,0.027456423
200309211400,0.017509527
200309211500,0.024719309
200309211600,0.003938634
200309211700,0.000472035
200309211800,0.0000858
200309211900,0
200309212000,0
200309212100,0
200309212200,0
200309212300,0
200309220000,0
200309220100,0
200309220200,0
200309220300,0
200309220400,0
200309220500,0
200309220600,0
200309220700,0
200309220800,0
200309220900,0
200309221000,0
200309221100,0.005378856
200309221200,0.01267442
200309221300,0.003786115
200309221400,0.007600819
200309221500,0.000171649
200309221600,0.005464275
200309221700,0.002432072
200309221800,0.007333915
200309221900,0
200309222000,0
200309222100,0
200309222200,0
200309222300,0
200309230000,0
200309230100,0
200309230200,0
200309230300,0
200309230400,0
200309230500,0
200309230600,0
200309230700,0
200309230800,0
200309230900,0
200309231000,0
200309231100,0.000648518
200309231200,0.0038816
200309231300,0.02412808
200309231400,0.017547762
200309231500,0.012092729
200309231600,0.152781606
200309231700,0.123134698
200309231800,0.00012398
200309231900,0
200309232000,0
200309232100,0
200309232200,0
200309232300,0
200309240000,0
200309240100,0.000371941
200309240200,0.01885472
200309240300,0.134848873
200309240400,0.133495079
200309240500,0.022219065
200309240600,0.069902606
200309240700,0.053881115
200309240800,0.067441608
200309240900,0.039481602
200309241000,0.019283238
200309241100,0.011672855
200309241200,0.010518947
200309241300,0.009307849
200309241400,0.005636259
200309241500,0.008602176
200309241600,0.090237088
200309241700,0.029383009
200309241800,0.164395198
200309241900,0
200309242000,0
200309242100,0
200309242200,0.003080325
200309242300,0.173725071
200309250000,0.200825394
200309250100,0.295671285
200309250200,0.869257026
200309250300,1.066904049
200309250400,1.553429523
200309250500,0.549934222
200309250600,0.748257618
200309250700,0.824604649
200309250800,0.206570141
200309250900,0.037947146
200309251000,0.059985796
200309251100,0.082197432
200309251200,0.049400362
200309251300,0.050440161
200309251400,0.03191951
200309251500,0.018510691
200309251600,0.023691719
200309251700,0.021821441
200309251800,0.056143115
200309251900,0.000581797
200309252000,0.001497414
200309252100,0
200309252200,0.033226745
200309252300,0.008324983
200309260000,0.021142012
200309260100,0.020036532
200309260200,0.134496018
200309260300,0.223476905
200309260400,0.211893697
200309260500,0.499411719
200309260600,0.208971556
200309260700,0.051868381
200309260800,0.027732589
200309260900,0.088367255
200309261000,0.042933905
200309261100,0.085278087
200309261200,0.08129183
200309261300,0.067864021
200309261400,0.026149959
200309261500,0.035515128
200309261600,0.021495507
200309261700,0.001659414
200309261800,0
200309261900,0.00012398
200309262000,0.001917108
200309262100,0.041657411
200309262200,0.004587274
200309262300,0.000429123
200309270000,0.0000858
200309270100,0.125904684
200309270200,0.534425722
200309270300,0.92432322
200309270400,0.089224835
200309270500,0.234337407
200309270600,0.16397459
200309270700,0.061702114
200309270800,0.021438886
200309270900,0.010947901
200309271000,0.024614412
200309271100,0.070095397
200309271200,0.020732856
200309271300,0.014400204
200309271400,0.047807829
200309271500,0.159828458
200309271600,0.164624886
200309271700,0.070237365
200309271800,0.828413526
200309271900,1.546910382
200309272000,0.996326678
200309272100,0.542032649
200309272200,0.966816209
200309272300,0.568799907
200309280000,0.066644199
200309280100,0
200309280200,0
200309280300,0
200309280400,0.009422503
200309280500,0.015449259
200309280600,0.022334461
200309280700,0.020789616
200309280800,0.039005121
200309280900,0.025862988
200309281000,0.024165893
200309281100,0.030060262
200309281200,0.018387051
200309281300,0.017089806
200309281400,0.008563926
200309281500,0.001392342
200309281600,0.002174368
200309281700,0
200309281800,0
200309281900,0
200309282000,0
200309282100,0
200309282200,0
200309282300,0
200309290000,0
200309290100,0
200309290200,0
200309290300,0
200309290400,0
200309290500,0
200309290600,0
200309290700,0
200309290800,0
200309290900,0
200309291000,0
200309291100,0
200309291200,0.001010901
200309291300,0.000238419
200309291400,0
200309291500,0
200309291600,0.000238419
200309291700,0
200309291800,0
200309291900,0
200309292000,0
200309292100,0.0000286
200309292200,0.000457817
200309292300,0.0000286
200309300000,0
200309300100,0
200309300200,0
200309300300,0
200309300400,0
200309300500,0
200309300600,0
200309300700,0
200309300800,0
200309300900,0
200309301000,0
200309301100,0.000629498
200309301200,0.005455038
200309301300,0.004224632
200309301400,0.00368119
200309301500,0.002870581
200309301600,0.00507367
200309301700,0.005255332
200309301800,0.000228908
200309301900,0
200309302000,0
200309302100,0.000228908
200309302200,0.000686725
200309302300,0.006208163
200310010000,0.003690507
200310010100,0.00552139
200310010200,0.003738173
200310010300,0.006742064
200310010400,0.005922122
200310010500,0.001363726
200310010600,0.002097992
200310010700,0.000476837
200310010800,0
200310010900,0
200310011000,0.033331402
200310011100,0.050192037
200310011200,0.033731652
200310011300,0.024023211
200310011400,0.008335242
200310011500,0.009040843
200310011600,0.388338929
200310011700,0.144893187
200310011800,0.021638189
200310011900,0.000515028
200310012000,0
200310012100,0.0000572
200310012200,0.000333801
200310012300,0.000286136
200310020000,0.003814543
200310020100,0.009040428
200310020200,0.040816718
200310020300,0.119140292
200310020400,0.024222427
200310020500,0.059117345
200310020600,0.102630547
200310020700,0.168911414
200310020800,0.232707127
200310020900,0.069361668
200310021000,0.024614608
200310021100,0.064430751
200310021200,0.168475439
200310021300,0.65805146
200310021400,0.712834881
200310021500,0.07986249
200310021600,0.161892734
200310021700,0.343630905
200310021800,0.202704687
200310021900,0.003700179
200310022000,0
200310022100,0.0000286
200310022200,0.016079292
200310022300,0.105649677
200310030000,0.032405733
200310030100,0.300645712
200310030200,0.83356502
200310030300,0.39238669
200310030400,0.299185282
200310030500,0.62902912
200310030600,0.507040648
200310030700,0.273954589
200310030800,0.286878203
200310030900,0.282606343
200310031000,0.171776046
200310031100,0.065669519
200310031200,0.144740799
200310031300,0.061588325
200310031400,0.029925162
200310031500,0.003042284
200310031600,0.002374675
200310031700,0.028889168
200310031800,0.691453461
200310031900,0.062234845
200310032000,0.000772486
200310032100,0.038881866
200310032200,0.089874869
200310032300,0.120424716
200310040000,0.08580726
200310040100,0.301868538
200310040200,0.262735179
200310040300,0.261430396
200310040400,0.223959447
200310040500,0.675505726
200310040600,0.838311389
200310040700,0.659266603
200310040800,0.280922512
200310040900,0.176744419
200310041000,0.063208303
200310041100,0.026483402
200310041200,0.017128077
200310041300,0.016527352
200310041400,0.013675846
200310041500,0.008974195
200310041600,0.030072442
200310041700,0.035314522
200310041800,0.140302465
200310041900,0.009259646
200310042000,0
200310042100,0
200310042200,0
200310042300,0.0000858
200310050000,0.00041961
200310050100,0.000438713
200310050200,0.072280396
200310050300,0.280294567
200310050400,0.212438172
200310050500,0.129888882
200310050600,0.106420943
200310050700,0.110177651
200310050800,0.062628256
200310050900,0.035848221
200310051000,0.059193837
200310051100,0.066842906
200310051200,0.055828226
200310051300,0.054922253
200310051400,0.010213938
200310051500,0
200310051600,0.007610348
200310051700,0.000572271
200310051800,0
200310051900,0
200310052000,0
200310052100,0
200310052200,0
200310052300,0
200310060000,0
200310060100,0
200310060200,0
200310060300,0
200310060400,0
200310060500,0
200310060600,0
200310060700,0.00322349
200310060800,0.026283844
200310060900,0.005435594
200310061000,0.008926479
200310061100,0.028667535
200310061200,0.004329716
200310061300,0.001411456
200310061400,0.002632162
200310061500,0.006456395
200310061600,0.002289036
200310061700,0.000114438
200310061800,0.003003862
200310061900,0
200310062000,0
200310062100,0
200310062200,0
200310062300,0
200310070000,0
200310070100,0
200310070200,0.001030088
200310070300,0.268005882
200310070400,0.227736542
200310070500,0.05401254
200310070600,0.086269851
200310070700,0.03591548
200310070800,0.012531222
200310070900,0.015239653
200310071000,0.01949296
200310071100,0.079383826
200310071200,0.038099563
200310071300,0.023813343
200310071400,0.013084449
200310071500,0.014982172
200310071600,0.008640767
200310071700,0.032161304
200310071800,0.079652513
200310071900,0.080452512
200310072000,0.002384095
200310072100,0.005368899
200310072200,0.033263619
200310072300,0.019092353
200310080000,0.03191959
200310080100,0.03890042
200310080200,0.102849437
200310080300,0.071791328
200310080400,0.178238144
200310080500,0.062473977
200310080600,0.025472211
200310080700,0.039214734
200310080800,0.068654059
200310080900,0.067100358
200310081000,0.056591096
200310081100,0.021362095
200310081200,0.008916919
200310081300,0.006141667
200310081400,0.002784778
200310081500,0.007171653
200310081600,0.001134933
200310081700,0.003290382
200310081800,0.0000286
200310081900,0.046806483
200310082000,0
200310082100,0
200310082200,0
200310082300,0
200310090000,0
200310090100,0.000171649
200310090200,0.000629415
200310090300,0.00199324
200310090400,0.008916773
200310090500,0.002860959
200310090600,0.003747744
200310090700,0.00642754
200310090800,0.003204228
200310090900,0.000600772
200310091000,0.00048643
200310091100,0.025463101
200310091200,0.028562325
200310091300,0.017652506
200310091400,0.002069546
200310091500,0.000371912
200310091600,0.0038342
200310091700,0.000724817
200310091800,0.002203243
200310091900,0
200310092000,0
200310092100,0
200310092200,0
200310092300,0
200310100000,0
200310100100,0
200310100200,0.001630668
200310100300,0.008172763
200310100400,0
200310100500,0
200310100600,0
200310100700,0.000209805
200310100800,0.000209805
200310100900,0.000457766
200310101000,0.024386187
200310101100,0.009031522
200310101200,0.041408668
200310101300,0.045242545
200310101400,0.003433345
200310101500,0.016565398
200310101600,0.080757367
200310101700,0.019550207
200310101800,0.018538252
200310101900,0.001888141
200310102000,0.00644698
200310102100,0
200310102200,0
200310102300,0
200310110000,0.0000858
200310110100,0.000600817
200310110200,0.007696297
200310110300,0.210956321
200310110400,0.104426137
200310110500,0.058430538
200310110600,0.003147094
200310110700,0.007552877
200310110800,0.008220552
200310110900,0.009136173
200310111000,0.031137577
200310111100,0.030498595
200310111200,0.017394879
200310111300,0.006561215
200310111400,0.002660712
200310111500,0.001363771
200310111600,0.000619902
200310111700,0.009146475
200310111800,0.071954964
200310111900,0
200310112000,0
200310112100,0
200310112200,0
200310112300,0
200310120000,0
200310120100,0
200310120200,0
200310120300,0
200310120400,0
200310120500,0
200310120600,0
200310120700,0
200310120800,0
200310120900,0
200310121000,0
200310121100,0.002937404
200310121200,0.005073629
200310121300,0.005779273
200310121400,0.00495914
200310121500,0.000247961
200310121600,0.000371941
200310121700,0.011158736
200310121800,0
200310121900,0
200310122000,0
200310122100,0
200310122200,0.0000286
200310122300,0.001373274
200310130000,0.032339136
200310130100,0.314419041
200310130200,0.295358943
200310130300,0.152996741
200310130400,0.000600772
200310130500,0
200310130600,0.009269053
200310130700,0.052440082
200310130800,0.096151416
200310130900,0.060929866
200310131000,0.044802713
200310131100,0.03145224
200310131200,0.01667015
200310131300,0.019769315
200310131400,0.03759384
200310131500,0.294774771
200310131600,0.221128692
200310131700,1.056485693
200310131800,0.094863135
200310131900,0.212942134
200310132000,0.145302736
200310132100,0.258880551
200310132200,0.034628654
200310132300,0.000209805
200310140000,0
200310140100,0.00012398
200310140200,0.000247961
200310140300,0.000371941
200310140400,0.033970624
200310140500,0.230613048
200310140600,0.162337907
200310140700,0.178453862
200310140800,0.059262551
200310140900,0.157928909
200310141000,0.237702858
200310141100,0.074491931
200310141200,0.021362022
200310141300,0.035763216
200310141400,0.007133483
200310141500,0.003623857
200310141600,0.135888695
200310141700,0.110146408
200310141800,0.333368196
200310141900,0.02154395
200310142000,0.106746113
200310142100,0.476020854
200310142200,0.165044912
200310142300,0.058306461
200310150000,0.239461311
200310150100,1.734304358
200310150200,1.611878979
200310150300,0.568750664
200310150400,1.815937343
200310150500,1.308749779
200310150600,0.131926266
200310150700,0.029040079
200310150800,0.216152519
200310150900,0.383359613
200310151000,0.559512642
200310151100,0.191107742
200310151200,0.072088595
200310151300,0.049057366
200310151400,0.058947298
200310151500,0.046225556
200310151600,0.938629266
200310151700,0.988907414
200310151800,0.484472024
200310151900,0.299007515
200310152000,0.054777804
200310152100,0.014189689
200310152200,0.012407821
200310152300,0.212079147
200310160000,0.069912923
200310160100,0.031901051
200310160200,0.060186372
200310160300,0.065431232
200310160400,0.064373846
200310160500,0.015983533
200310160600,0.005951059
200310160700,0.014295692
200310160800,0.019359963
200310160900,0.025749752
200310161000,0.025215486
200310161100,0.034542216
200310161200,0.04627266
200310161300,0.04541449
200310161400,0.035067038
200310161500,0.018902196
200310161600,0.029793307
200310161700,0.004139141
200310161800,0.002975529
200310161900,0.000495922
200310162000,0.000495922
200310162100,0.0599302
200310162200,0.103309656
200310162300,0.325878384
200310170000,1.4260303
200310170100,2.553861588
200310170200,2.270504832
200310170300,1.698157983
200310170400,1.443777932
200310170500,0.929049216
200310170600,0.982925063
200310170700,1.14552211
200310170800,2.051902935
200310170900,3.204856068
200310171000,4.893744364
200310171100,6.201947108
200310171200,6.433207542
200310171300,5.269141868
200310171400,3.22547555
200310171500,1.210438437
200310171600,1.071802457
200310171700,0.384542858
200310171800,0.305962283
200310171900,0.145647675
200310172000,0.114786038
200310172100,0.252536964
200310172200,0.149196247
200310172300,0.573349535
200310180000,0.517248292
200310180100,0.225500087
200310180200,0.171587337
200310180300,0.079299447
200310180400,0.242632465
200310180500,0.230003381
200310180600,0.20465022
200310180700,0.195222325
200310180800,0.12110384
200310180900,0.077687517
200310181000,0.138530857
200310181100,0.225573895
200310181200,0.66399551
200310181300,0.363295781
200310181400,0.204285141
200310181500,0.225922791
200310181600,1.061732182
200310181700,0.373330317
200310181800,0.063171843
200310181900,0.022049193
200310182000,0.024977118
200310182100,0
200310182200,0.006055821
200310182300,0.024461617
200310190000,0.033425822
200310190100,0.02147632
200310190200,0.003795503
200310190300,0.00041961
200310190400,0.00066757
200310190500,0.001077668
200310190600,0.006284844
200310190700,0.006656785
200310190800,0.007190863
200310190900,0.014086203
200310191000,0.032024538
200310191100,0.083456289
200310191200,0.064096515
200310191300,0.078678
200310191400,0.069942413
200310191500,0.070095288
200310191600,0.015897618
200310191700,0.013046374
200310191800,0.051983981
200310191900,0.005588528
200310192000,0
200310192100,0
200310192200,0
200310192300,0
200310200000,0.000553103
200310200100,0.001449505
200310200200,0.001621155
200310200300,0.000858246
200310200400,0.000171649
200310200500,0.000429123
200310200600,0.000429123
200310200700,0.000343298
200310200800,0.000171649
200310200900,0
200310201000,0.018530023
200310201100,0.016498423
200310201200,0.009593874
200310201300,0.008449402
200310201400,0.001258964
200310201500,0.004062607
200310201600,0.008849638
200310201700,0.022221175
200310201800,0.004301098
200310201900,0.000238419
200310202000,0
200310202100,0
200310202200,0
200310202300,0.000429123
200310210000,0.00111572
200310210100,0.000257474
200310210200,0
200310210300,0
200310210400,0.000247961
200310210500,0
200310210600,0
200310210700,0
200310210800,0
200310210900,0
200310211000,0.000171681
200310211100,0.004320272
200310211200,0.010566764
200310211300,0.002479606
200310211400,0.000686674
200310211500,0.004386939
200310211600,0.006371113
200310211700,0.000982371
200310211800,0.0000572
200310211900,0
200310212000,0.000114438
200310212100,0.000553103
200310212200,0.000591259
200310212300,0
200310220000,0
200310220100,0.000286103
200310220200,0.000228876
200310220300,0.00038147
200310220400,0.000314701
200310220500,0.000171649
200310220600,0.0000858
200310220700,0.009869829
200310220800,0.001029895
200310220900,0.001544971
200310221000,0.036621437
200310221100,0.028228831
200310221200,0.011396398
200310221300,0.002736936
200310221400,0.001487648
200310221500,0.001659281
200310221600,0
200310221700,0.001888478
200310221800,0
200310221900,0
200310222000,0
200310222100,0
200310222200,0
200310222300,0
200310230000,0
200310230100,0
200310230200,0
200310230300,0.000257522
200310230400,0.000247961
200310230500,0.00066757
200310230600,0.00066757
200310230700,0.000991814
200310230800,0.001544946
200310230900,0.03427577
200310231000,0.009298397
200310231100,0.018844126
200310231200,0.018424362
200310231300,0.017605846
200310231400,0.00843071
200310231500,0.020485211
200310231600,0.038155813
200310231700,0.018501261
200310231800,0.000247961
200310231900,0
200310232000,0
200310232100,0
200310232200,0
200310232300,0
200310240000,0
200310240100,0
200310240200,0
200310240300,0
200310240400,0
200310240500,0.001487765
200310240600,0.006694941
200310240700,0.002479608
200310240800,0.001239804
200310240900,0.003261516
200310241000,0.020637483
200310241100,0.028171424
200310241200,0.026874506
200310241300,0.021400352
200310241400,0.020275111
200310241500,0.011882687
200310241600,0.007047669
200310241700,0.072775445
200310241800,0.00137329
200310241900,0.000228876
200310242000,0.000534064
200310242100,0.001525788
200310242200,0.001201544
200310242300,0.000686597
200310250000,0
200310250100,0
200310250200,0
200310250300,0
200310250400,0
200310250500,0
200310250600,0
200310250700,0
200310250800,0
200310250900,0
200310251000,0
200310251100,0.002021803
200310251200,0.0057412
200310251300,0.018749379
200310251400,0.00226975
200310251500,0
200310251600,0
200310251700,0
200310251800,0
200310251900,0
200310252000,0
200310252100,0
200310252200,0
200310252300,0
200310260000,0
200310260100,0
200310260200,0
200310260300,0
200310260400,0
200310260500,0
200310260600,0
200310260700,0
200310260800,0
200310260900,0
200310261000,0
200310261100,0.000343363
200310261200,0.0004101
200310261300,0
200310261400,0
200310261500,0
200310261600,0
200310261700,0.00394867
200310261800,0
200310261900,0
200310262000,0
200310262100,0
200310262200,0
200310262300,0
200310270000,0
200310270100,0
200310270200,0
200310270300,0
200310270400,0
200310270500,0.005989167
200310270600,0.014743855
200310270700,0.002079024
200310270800,0.138362055
200310270900,0.032119518
200310271000,0.011748925
200310271100,0.056713594
200310271200,0.073268508
200310271300,0.070103342
200310271400,0.018882842
200310271500,0.559225562
200310271600,0.036033045
200310271700,0.021905878
200310271800,0
200310271900,0
200310272000,0
200310272100,0
200310272200,0
200310272300,0.000429123
200310280000,0.000753382
200310280100,0.030212519
200310280200,0.079192978
200310280300,0.238153967
200310280400,0.159054762
200310280500,0.241678557
200310280600,0.091609392
200310280700,0.027636386
200310280800,0.004196071
200310280900,0.009488896
200310281000,0.014181089
200310281100,0.020065374
200310281200,0.01823443
200310281300,0.013390105
200310281400,0.056801138
200310281500,0.007410123
200310281600,0.007390814
200310281700,0.026111928
200310281800,0.00552176
200310281900,0.001201544
200310282000,0.000762908
200310282100,0.000686597
200310282200,0
200310282300,0.001859848
200310290000,0.073660995
200310290100,0.226943404
200310290200,0.896469341
200310290300,0.8191698
200310290400,0.197379384
200310290500,0.193558633
200310290600,0.008392388
200310290700,0.015440397
200310290800,0.043097418
200310290900,0.043620435
200310291000,0.024041678
200310291100,0.035723897
200310291200,0.036105732
200310291300,0.022869768
200310291400,0.181845855
200310291500,1.355706598
200310291600,0.187591417
200310291700,0.026372116
200310291800,0.002145615
200310291900,0
200310292000,0
200310292100,0
200310292200,0
200310292300,0
200310300000,0
200310300100,0.085203144
200310300200,0.083751125
200310300300,0.065223197
200310300400,0.016392885
200310300500,0.007991897
200310300600,0.049343653
200310300700,0.238839653
200310300800,0.22384827
200310300900,0.052977091
200310301000,0.100765654
200310301100,0.065402804
200310301200,0.051422561
200310301300,0.016536709
200310301400,0.009613097
200310301500,0.003585872
200310301600,0.064688102
200310301700,0.134976814
200310301800,0.040340368
200310301900,0.012969074
200310302000,0.029831368
200310302100,0.056256875
200310302200,0.029924282
200310302300,0.06668234
200310310000,0.166904181
200310310100,0.631511444
200310310200,0.689552166
200310310300,0.400538323
200310310400,0.590821612
200310310500,0.52990031
200310310600,0.852169702
200310310700,0.620950363
200310310800,0.474879984
200310310900,0.634454074
200310311000,0.673545408
200310311100,0.658607227
200310311200,0.311988639
200310311300,0.163698453
200310311400,0.210224767
200310311500,0.15519897
200310311600,0.038787715
200310311700,0.070656431
200310311800,0.03145152
200310311900,0.035417674
200310312000,0.004520315
200310312100,0.000457766
200310312200,0.00012398
200310312300,0.00012398
200311010000,0
200311010100,0
200311010200,0.00012398
200311010300,0.000419626
200311010400,0.000696184
200311010500,0.001182564
200311010600,0.032654141
200311010700,0.162268989
200311010800,0.078639547
200311010900,0.021200147
200311011000,0.061664461
200311011100,0.054502394
200311011200,0.03212929
200311011300,0.014801102
200311011400,0.104808772
200311011500,0.046157824
200311011600,0.008049086
200311011700,0.008869225
200311011800,0.00327111
200311011900,0
200311012000,0
200311012100,0
200311012200,0
200311012300,0
200311020000,0
200311020100,0
200311020200,0
200311020300,0
200311020400,0
200311020500,0.211510458
200311020600,0.011692297
200311020700,0.026081274
200311020800,0.048073125
200311020900,0.093735965
200311021000,0.066697554
200311021100,0.10433745
200311021200,0.073518066
200311021300,0.088066648
200311021400,0.090444053
200311021500,0.946496148
200311021600,0.011500881
200311021700,0.002002609
200311021800,0
200311021900,0
200311022000,0
200311022100,0.022314402
200311022200,0.080329577
200311022300,0.100176163
200311030000,0.000495922
200311030100,0.00012398
200311030200,0.053435549
200311030300,0.002899218
200311030400,0.111475645
200311030500,0.073892312
200311030600,0.066577471
200311030700,0.044346823
200311030800,0.046492649
200311030900,0.042792322
200311031000,0.063439438
200311031100,0.133780879
200311031200,0.069666086
200311031300,0.047445035
200311031400,0.655198703
200311031500,2.980617806
200311031600,1.245779917
200311031700,0.796572655
200311031800,1.247180626
200311031900,0.194758992
200311032000,0.023317523
200311032100,0.01995104
200311032200,0.02141983
200311032300,0.018214952
200311040000,0.049782648
200311040100,0.00662787
200311040200,0.008640025
200311040300,0.010414013
200311040400,0.001220645
200311040500,0.000371941
200311040600,0.000600817
200311040700,0.116903218
200311040800,0.538328895
200311040900,0.197953312
200311041000,0.313863042
200311041100,0.347372028
200311041200,0.107108586
200311041300,0.101933118
200311041400,0.068257017
200311041500,0.115871771
200311041600,0.017528124
200311041700,0.003042217
200311041800,0.000524522
200311041900,0.006437054
200311042000,0.002775134
200311042100,0.001068051
200311042200,0.014237434
200311042300,0.00631348
200311050000,0.051470815
200311050100,0.231157173
200311050200,0.31147548
200311050300,0.525292009
200311050400,1.000613556
200311050500,0.540692592
200311050600,0.69065264
200311050700,1.273494214
200311050800,1.456674188
200311050900,1.170337666
200311051000,0.557283987
200311051100,0.186083023
200311051200,0.251322286
200311051300,0.192652107
200311051400,0.092716902
200311051500,0.161258387
200311051600,0.275993603
200311051700,0.21562574
200311051800,0.120858313
200311051900,0.077189201
200311052000,0.039138089
200311052100,0.011996854
200311052200,0.0000858
200311052300,0
200311060000,0
200311060100,0
200311060200,0
200311060300,0
200311060400,0.01857787
200311060500,0.020494619
200311060600,0
200311060700,0.012702039
200311060800,0.006351022
200311060900,0
200311061000,0
200311061100,0
200311061200,0
200311061300,0.0000858
200311061400,0
200311061500,0
200311061600,0.004730301
200311061700,0.002317697
200311061800,0
200311061900,0
200311062000,0
200311062100,0
200311062200,0
200311062300,0
200311070000,0
200311070100,0
200311070200,0
200311070300,0
200311070400,0
200311070500,0
200311070600,0
200311070700,0
200311070800,0
200311070900,0.074636198
200311071000,0.042525222
200311071100,0.006199027
200311071200,0.014085912
200311071300,0.021276908
200311071400,0.03908178
200311071500,0.05959547
200311071600,0.024919274
200311071700,0.110321198
200311071800,0.014782061
200311071900,0
200311072000,0
200311072100,0.002069511
200311072200,0.001983686
200311072300,0.00012398
200311080000,0
200311080100,0
200311080200,0
200311080300,0.002479608
200311080400,0.022192384
200311080500,0.021771637
200311080600,0.00012398
200311080700,0.008334559
200311080800,0.068788038
200311080900,0.116167488
200311081000,0.114375536
200311081100,0.05009742
200311081200,0.037804246
200311081300,0.081996455
200311081400,0.042495813
200311081500,0.03540171
200311081600,0.130853034
200311081700,0.129856053
200311081800,0.199519214
200311081900,0.019693354
200311082000,0.726531842
200311082100,0.921687461
200311082200,0.135412323
200311082300,0.003356925
200311090000,0.000705727
200311090100,1.106242184
200311090200,2.309979871
200311090300,1.901880954
200311090400,1.06289261
200311090500,0.59779326
200311090600,0.169296865
200311090700,0.235179323
200311090800,0.07519775
200311090900,0.009155228
200311091000,0.059109479
200311091100,0.055494726
200311091200,0.016317295
200311091300,0.020370368
200311091400,0.012559947
200311091500,0.018158047
200311091600,1.071686624
200311091700,0.059671052
200311091800,0.001516307
200311091900,0
200311092000,0.009440708
200311092100,0.002403089
200311092200,0.00111572
200311092300,0.002679664
200311100000,0.055953213
200311100100,0.000495922
200311100200,0.004310613
200311100300,0.073567884
200311100400,0.086404616
200311100500,0.21632202
200311100600,0.36772748
200311100700,0.159415766
200311100800,0.087174085
200311100900,0.126800733
200311101000,0.141753349
200311101100,0.058269725
200311101200,0.04588149
200311101300,0.035610152
