time,ssrd,d2m,t2m
202010272100,0,24.839,27.69302
202010272130,0,24.8406,27.64675
202010272200,0,24.8422,27.6005
202010272230,0,24.81716,27.5519
202010272300,0,24.79214,27.50332
202010272330,0,24.8506,27.46914
202010280000,0,24.90908,27.43496
202010280030,0,24.89346,27.4114
202010280100,0,24.87783,27.38784
202010280130,0,24.8461,27.35598
202010280200,0,24.81436,27.32412
202010280230,0,24.79116,27.23147
202010280300,0,24.76797,27.13882
202010280330,0,24.69338,27.10806
202010280400,0,24.6188,27.0773
202010280430,0,24.67605,27.09634
202010280500,0,24.7333,27.11538
202010280530,0,24.80276,27.15737
202010280600,0,24.87222,27.19937
202010280630,6.193451667,24.81448,27.22097
202010280700,12.38690278,24.75674,27.24258
202010280730,78.60935,24.76553,27.39663
202010280800,144.8317889,24.77432,27.55068
202010280830,242.0547917,24.65505,27.7765
202010280900,339.2777778,24.5358,28.00234
202010280930,419.8134722,24.3506,28.0878
202010281000,500.3491667,24.16543,28.17324
202010281030,537.9322222,24.29202,28.3323
202010281100,575.5152778,24.4186,28.49136
202010281130,642.5472222,24.37625,28.54385
202010281200,709.5791667,24.3339,28.59634
202010281230,706.1722222,24.4164,28.7084
202010281300,702.7652778,24.49893,28.82046
202010281330,679.415,24.43057,28.7493
202010281400,656.0647222,24.3622,28.67812
202010281430,609.4527778,24.28762,28.63918
202010281500,562.8408333,24.21304,28.60024
202010281530,471.6970833,24.147,28.52712
202010281600,380.5533333,24.08096,28.454
202010281630,282.0224722,24.1503,28.2101
202010281700,183.4915833,24.21963,27.9662
202010281730,104.4151111,24.23892,27.84377
202010281800,25.33864583,24.2582,27.72134
202010281830,12.66932278,24.30508,27.73025
202010281900,0,24.35195,27.73916
202010281930,0,24.3588,27.78408
202010282000,0,24.36562,27.829
202010282030,0,24.33962,27.83315
202010282100,0,24.31362,27.8373
202010282130,0,24.28262,27.84548
202010282200,0,24.2516,27.85366
202010282230,0,24.24795,27.8024
202010282300,0,24.2443,27.75112
202010282330,0,24.32302,27.7195
202010290000,0,24.40176,27.6879
202010290030,0,24.42092,27.6536
202010290100,0,24.4401,27.6193
202010290130,0,24.47036,27.5873
202010290200,0,24.50063,27.55532
202010290230,0,24.5032,27.54336
202010290300,0,24.50576,27.5314
202010290330,0,24.5203,27.4783
202010290400,0,24.5348,27.4252
202010290430,0,24.42532,27.32974
202010290500,0,24.31582,27.23428
202010290530,0,24.31716,27.21072
202010290600,0,24.3185,27.18716
202010290630,5.561337778,24.3345,27.2427
202010290700,11.12267583,24.3505,27.29824
202010290730,80.69256111,24.3865,27.50186
202010290800,150.2624444,24.4225,27.70547
202010290830,230.17275,24.40005,27.91836
202010290900,310.0830556,24.3776,28.13125
202010290930,413.2929167,24.313,28.30386
202010291000,516.5027778,24.24844,28.47646
202010291030,572.9897222,24.31375,28.57302
202010291100,629.4766667,24.37905,28.66958
202010291130,642.4595833,24.36135,28.71548
202010291200,655.4425,24.34365,28.76138
202010291230,678.3284722,24.32424,28.74893
202010291300,701.2144444,24.30483,28.73647
202010291330,648.4790278,24.26296,28.68484
202010291400,595.7436111,24.2211,28.6332
202010291430,503.3727778,24.22122,28.53665
202010291500,411.0019444,24.22134,28.4401
202010291530,379.9520833,24.14565,28.2349
202010291600,348.9022222,24.06997,28.0297
202010291630,264.1225556,24.28896,27.91128
202010291700,179.3428889,24.50796,27.79287
202010291730,101.7125556,24.63223,27.741
202010291800,24.08222222,24.7565,27.6891
202010291830,12.04111111,24.79446,27.6963
202010291900,0,24.83242,27.70352
202010291930,0,24.8334,27.67874
202010292000,0,24.83438,27.65396
202010292030,0,24.83572,27.56802
202010292100,0,24.83706,27.48208
202010292130,0,24.89663,27.44692
202010292200,0,24.9562,27.41177
202010292230,0,24.9236,27.4219
202010292300,0,24.89102,27.43203
202010292330,0,24.82827,27.3433
202010300000,0,24.76553,27.25454
202010300030,0,24.73867,27.17324
202010300100,0,24.71182,27.09194
202010300130,0,24.7211,27.04873
202010300200,0,24.73037,27.00552
202010300230,0,24.6725,26.9131
202010300300,0,24.61465,26.8207
202010300330,0,24.66238,26.84585
202010300400,0,24.7101,26.871
202010300430,0,24.31765,26.5336
202010300500,0,23.9252,26.1962
202010300530,0,23.96206,26.10146
202010300600,0,23.99893,26.00674
202010300630,5.274236667,24.13674,26.07473
202010300700,10.54847333,24.27456,26.14272
202010300730,73.63228333,24.53018,26.42056
202010300800,136.7160944,24.7858,26.6984
202010300830,235.8144444,24.88406,27.0231
202010300900,334.9127778,24.98232,27.3478
202010300930,422.0793056,24.94363,27.59365
202010301000,509.2458333,24.90493,27.8395
202010301030,568.8930556,24.9988,28.01187
202010301100,628.5402778,25.09268,28.18423
202010301130,658.3816667,25.0464,28.22708
202010301200,688.2230556,25.00015,28.26992
202010301230,653.7583333,24.9435,28.28042
202010301300,619.2936111,24.88687,28.29092
202010301330,573.1816667,24.49172,28.26028
202010301400,527.0697222,24.09658,28.22964
202010301430,499.7290278,24.06533,28.43826
202010301500,472.3883333,24.03408,28.64688
202010301530,403.7402778,24.09475,28.39248
202010301600,335.0922222,24.15542,28.1381
202010301630,247.8266667,24.15762,28.31008
202010301700,160.5611111,24.1598,28.48208
202010301730,89.85137222,24.13613,28.07717
202010301800,19.14163194,24.11245,27.67227
202010301830,9.570816111,24.14724,27.43044
202010301900,0,24.18203,27.18862
202010301930,0,24.12686,26.98354
202010302000,0,24.07168,26.77847
202010302030,0,24.14504,26.6797
202010302100,0,24.2184,26.58096
202010302130,0,24.25686,26.57314
202010302200,0,24.2953,26.56533
202010302230,0,24.2809,26.54263
202010302300,0,24.2665,26.51992
202010302330,0,24.26663,26.4357
202010310000,0,24.26675,26.35146
202010310030,0,24.28994,26.20742
202010310100,0,24.31313,26.06338
202010310130,0,24.2737,25.97036
202010310200,0,24.23428,25.87734
202010310230,0,24.22915,25.8074
202010310300,0,24.22402,25.73745
202010310330,0,24.21157,25.67678
202010310400,0,24.19912,25.6161
202010310430,0,24.12954,25.94448
202010310500,0,24.05996,26.27285
202010310530,0,24.04238,26.2808
202010310600,0,24.0248,26.28872
202010310630,4.960902222,24.1182,26.361
202010310700,9.921804444,24.21157,26.43325
202010310730,78.10691111,24.1255,26.4911
202010310800,146.2920139,24.03945,26.54897
202010310830,237.4250278,23.94155,26.683
202010310900,328.5580556,23.84365,26.81704
202010310930,398.4343056,23.97366,26.95522
202010311000,468.3105556,24.10366,27.0934
202010311030,526.5523611,24.24624,27.19094
202010311100,584.7941667,24.38882,27.28848
202010311130,598.7109722,24.35708,27.4629
202010311200,612.6277778,24.32534,27.63735
202010311230,633.6179167,24.3306,27.6912
202010311300,654.6080556,24.33584,27.74502
202010311330,607.73625,24.3091,27.76565
202010311400,560.8644444,24.28237,27.78628
202010311430,494.9015278,24.07705,27.60464
202010311500,428.9386111,23.87173,27.423
202010311530,375.6661111,23.86233,27.41702
202010311600,322.3936111,23.85293,27.41104
202010311630,232.1621528,23.8379,27.3661
202010311700,141.9307111,23.8229,27.3212
202010311730,81.27461667,23.9346,27.12576
202010311800,20.618525,24.0463,26.93032
202010311830,10.30926222,24.08584,26.78616
202010311900,0,24.1254,26.642
202010311930,0,24.0884,26.69302
202010312000,0,24.05142,26.74404
202010312030,0,24.06753,26.80874
202010312100,0,24.08364,26.87344
202010312130,0,24.13857,26.82058
202010312200,0,24.1935,26.76772
202010312230,0,24.22488,26.7145
202010312300,0,24.25625,26.66128
202010312330,0,24.27322,26.6808
202011010000,0,24.2902,26.70034
202011010030,0,24.26528,26.76492
202011010100,0,24.24038,26.8295
202011010130,0,24.2007,26.78604
202011010200,0,24.16104,26.74258
202011010230,0,24.18752,26.74343
202011010300,0,24.214,26.7443
202011010330,0,24.20083,26.69033
202011010400,0,24.18765,26.63638
202011010430,0,24.00308,26.48623
202011010500,0,23.8185,26.33608
202011010530,0,23.85122,26.23318
202011010600,0,23.88394,26.13027
202011010630,4.912968889,24.0276,26.19485
202011010700,9.8259375,24.1713,26.25942
202011010730,63.043525,24.36782,26.40835
202011010800,116.2611111,24.56436,26.55728
202011010830,199.3051667,24.54177,26.74124
202011010900,282.3492222,24.5192,26.9252
202011010930,377.5414167,24.4645,27.236
202011011000,472.7336111,24.4098,27.54678
202011011030,542.6373611,24.33328,27.66567
202011011100,612.5411111,24.25674,27.78457
202011011130,643.3820833,24.30374,27.87576
202011011200,674.2230556,24.35073,27.96694
202011011230,625.8973611,24.49172,28.03567
202011011300,577.5716667,24.6327,28.1044
202011011330,552.1165278,24.23696,27.81448
202011011400,526.6613889,23.8412,27.52456
202011011430,437.6443056,23.79348,27.28176
202011011500,348.6272222,23.74575,27.03896
202011011530,324.4595833,23.81863,27.15652
202011011600,300.2919444,23.8915,27.27407
202011011630,218.4165972,23.85916,27.38845
202011011700,136.5412333,23.8268,27.50283
202011011730,75.93149444,23.9296,27.4656
202011011800,15.32175333,24.03237,27.42837
202011011830,7.660876667,24.074,27.37478
202011011900,0,24.11562,27.3212
202011011930,0,24.15273,27.27505
202011012000,0,24.18984,27.2289
202011012030,0,24.18118,27.12856
202011012100,0,24.1725,27.02822
202011012130,0,24.27627,26.99343
202011012200,0,24.38003,26.95864
202011012230,0,24.37197,26.90774
202011012300,0,24.36392,26.85684
202011012330,0,24.261,26.61147
202011020000,0,24.1581,26.3661
202011020030,0,24.22756,26.32913
202011020100,0,24.29702,26.29214
202011020130,0,24.35378,26.13796
202011020200,0,24.41055,25.9838
202011020230,0,24.37795,25.78726
202011020300,0,24.34536,25.59072
202011020330,0,24.28152,25.50857
202011020400,0,24.21768,25.42642
202011020430,0,23.83608,25.44692
202011020500,0,23.4545,25.46743
202011020530,0,23.4523,25.36367
202011020600,0,23.4501,25.2599
202011020630,3.853977222,23.4059,25.14407
202011020700,7.707954722,23.36172,25.02822
202011020730,53.88999167,23.3605,25.0485
202011020800,100.0720278,23.35928,25.06875
202011020830,189.2271667,23.17983,25.26553
202011020900,278.3823056,23.0004,25.4623
202011020930,369.9094722,22.59963,25.57437
202011021000,461.4366667,22.19888,25.68643
202011021030,524.3894444,22.10195,25.9274
202011021100,587.3422222,22.00503,26.16836
202011021130,542.9895833,21.9424,26.26418
202011021200,498.6369444,21.8798,26.36
202011021230,506.3669444,21.67178,26.34414
202011021300,514.0969444,21.46377,26.32827
202011021330,538.8326389,21.4026,26.31118
202011021400,563.5683333,21.34146,26.2941
202011021430,470.2068056,21.1807,26.15676
202011021500,376.8452778,21.01992,26.01943
202011021530,322.8271111,20.8732,25.9546
202011021600,268.8089722,20.72646,25.8898
202011021630,192.8569278,20.46243,25.74478
202011021700,116.9048778,20.1984,25.59976
202011021730,64.97884444,19.76516,25.45962
202011021800,13.05281028,19.33193,25.31948
202011021830,6.526405278,19.0148,25.2233
202011021900,0,18.69766,25.1271
202011021930,0,18.49087,25.0646
202011022000,0,18.28408,25.0021
202011022030,0,18.27175,24.94412
202011022100,0,18.25942,24.88613
202011022130,0,18.30776,24.76882
202011022200,0,18.3561,24.6515
202011022230,0,18.30264,24.48452
202011022300,0,18.24917,24.31753
202011022330,0,18.2371,24.24954
202011030000,0,18.225,24.18154
202011030030,0,18.2405,24.06655
202011030100,0,18.256,23.95156
202011030130,0,18.27773,23.9047
202011030200,0,18.29946,23.8578
202011030230,0,18.2161,23.7941
202011030300,0,18.1327,23.73037
202011030330,0,18.0193,23.67275
202011030400,0,17.9059,23.61514
202011030430,0,17.75393,23.6559
202011030500,0,17.60195,23.69668
202011030530,0,17.59146,23.65176
202011030600,0,17.58096,23.60684
202011030630,4.310395,17.62197,23.64944
202011030700,8.62079,17.663,23.69204
202011030730,67.71536944,17.63674,23.81924
202011030800,126.8099444,17.6105,23.94644
202011030830,197.7682222,17.5718,24.20474
202011030900,268.7265278,17.5331,24.46304
202011030930,371.3999444,17.48037,24.74966
202011031000,474.0733333,17.42764,25.03628
202011031030,475.6959722,17.3461,25.06643
202011031100,477.3186111,17.26455,25.09658
202011031130,530.4093056,17.31716,25.29043
202011031200,583.5,17.36978,25.48428
202011031230,553.0388889,17.28555,25.48538
202011031300,522.5777778,17.20132,25.48647
202011031330,535.18,17.1536,25.44875
202011031400,547.7822222,17.10586,25.41104
202011031430,445.8280556,17.15798,25.36477
202011031500,343.8738889,17.2101,25.3185
202011031530,321.1891667,17.22854,25.29336
202011031600,298.5044444,17.24697,25.2682
202011031630,227.23175,17.30593,25.043
202011031700,155.9590556,17.3649,24.81777
202011031730,86.76943611,17.40725,24.75295
202011031800,17.57981667,17.4496,24.68813
202011031830,8.789908333,17.37795,24.7422
202011031900,0,17.3063,24.7963
202011031930,0,17.22268,24.73464
202011032000,0,17.13906,24.673
202011032030,0,17.1266,24.6492
202011032100,0,17.11416,24.6254
202011032130,0,17.18594,24.64272
202011032200,0,17.2577,24.66006
202011032230,0,17.18008,24.63503
202011032300,0,17.10244,24.61
202011032330,0,17.06472,24.5818
202011040000,0,17.027,24.5536
202011040030,0,16.99734,24.58657
202011040100,0,16.96768,24.61953
202011040130,0,16.98025,24.67483
202011040200,0,16.99282,24.73013
202011040230,0,16.94033,24.75015
202011040300,0,16.88784,24.77017
202011040330,0,16.94326,24.88784
202011040400,0,16.99868,25.00552
202011040430,0,16.92605,25.012
202011040500,0,16.85342,25.01846
202011040530,0,16.87698,25.1542
202011040600,0,16.90054,25.28994
202011040630,4.158878056,16.96218,25.42373
202011040700,8.317756111,17.02383,25.55752
202011040730,60.64153611,17.1746,25.8306
202011040800,112.9653111,17.32534,26.10366
202011040830,180.6935,17.68057,26.34805
202011040900,248.4216833,18.0358,26.59243
202011040930,295.9195833,18.20742,26.7095
202011041000,343.4175,18.37905,26.82656
202011041030,385.7730556,18.52102,26.808
202011041100,428.1286111,18.663,26.78945
202011041130,480.3341667,18.90237,26.9026
202011041200,532.5397222,19.14175,27.01577
202011041230,523.7290278,19.20388,27.01577
202011041300,514.9183333,19.26602,27.01577
202011041330,446.7138889,19.25112,27.02505
202011041400,378.5094444,19.23623,27.03433
202011041430,378.6220833,19.4462,26.93545
202011041500,378.7347222,19.65615,26.83657
202011041530,290.5159722,19.89626,26.78713
202011041600,202.2972056,20.13638,26.7377
202011041630,142.263325,20.19937,26.62063
202011041700,82.22944444,20.26235,26.50356
202011041730,46.18836111,20.2914,26.44204
202011041800,10.14727333,20.32046,26.38052
202011041830,5.073636667,20.47695,26.27444
202011041900,0,20.63345,26.16836
202011041930,0,20.8616,26.0546
202011042000,0,21.08975,25.94082
202011042030,0,21.25625,25.8339
202011042100,0,21.42275,25.72695
202011042130,0,21.66238,25.66177
202011042200,0,21.902,25.59658
202011042230,0,21.88796,25.65396
202011042300,0,21.87393,25.71133
202011042330,0,21.93447,25.7565
202011050000,0,21.99502,25.80166
202011050030,0,22.01016,25.803
202011050100,0,22.0253,25.80435
202011050130,0,22.1204,25.34878
202011050200,0,22.21548,24.8932
202011050230,0,22.31167,24.63015
202011050300,0,22.40786,24.3671
202011050330,0,22.4999,24.50356
202011050400,0,22.59194,24.64004
202011050430,0,22.58853,24.94424
202011050500,0,22.5851,25.24844
202011050530,0,22.5442,25.38003
202011050600,0,22.50332,25.51162
202011050630,3.547561389,22.4922,25.5972
202011050700,7.0951225,22.4811,25.68276
202011050730,62.69433889,22.48977,25.82375
202011050800,118.2935556,22.49844,25.96475
202011050830,197.901,22.52358,26.14382
202011050900,277.5084722,22.54873,26.3229
202011050930,347.9435556,22.5901,26.45132
202011051000,418.3786111,22.6315,26.57974
202011051030,440.3675,22.4811,26.01174
202011051100,462.3563889,22.3307,25.44375
202011051130,464.1726389,22.54067,25.49062
202011051200,465.9888889,22.75063,25.5375
202011051230,466.8063889,22.75833,25.71536
202011051300,467.6238889,22.76602,25.8932
202011051330,452.2156944,22.64626,26.0961
202011051400,436.8075,22.5265,26.29897
202011051430,357.7478056,22.5568,26.11062
202011051500,278.688125,22.58706,25.92227
202011051530,268.82915,22.42324,25.41677
202011051600,258.9701667,22.25942,24.91128
202011051630,183.4823889,22.59048,24.94082
202011051700,107.9946167,22.92153,24.97036
202011051730,61.72516944,23.00613,25.01797
202011051800,15.45572222,23.09072,25.06558
202011051830,7.727861111,23.0298,24.95535
202011051900,0,22.9689,24.84512
202011051930,0,22.92727,25.01846
202011052000,0,22.88564,25.1918
202011052030,0,22.82046,25.23977
202011052100,0,22.75527,25.28774
202011052130,0,22.68838,25.3046
202011052200,0,22.62148,25.32144
202011052230,0,22.53433,25.4026
202011052300,0,22.44717,25.4838
202011052330,0,22.51455,25.5713
202011060000,0,22.58193,25.65884
202011060030,0,22.65603,25.42825
202011060100,0,22.73013,25.19766
202011060130,0,22.63174,25.21475
202011060200,0,22.53335,25.23184
202011060230,0,22.58877,25.3328
202011060300,0,22.6442,25.43374
202011060330,0,22.72402,25.42593
202011060400,0,22.80386,25.4181
202011060430,0,22.53787,25.56326
202011060500,0,22.27188,25.7084
202011060530,0,22.28652,25.78298
202011060600,0,22.30117,25.85757
202011060630,3.302175556,22.3085,25.83657
202011060700,6.604351111,22.31582,25.81558
202011060730,53.80093333,22.459,25.9612
202011060800,100.9975167,22.6022,26.10684
202011060830,184.64085,22.57974,25.9042
202011060900,268.2841833,22.55728,25.70156
202011060930,305.1261111,22.81387,25.6105
202011061000,341.9680556,23.07046,25.51943
202011061030,436.2156944,23.2902,25.69937
202011061100,530.4633333,23.5099,25.8793
202011061130,525.8259722,23.57534,25.96853
202011061200,521.1886111,23.64077,26.05776
202011061230,561.5331944,23.73428,26.14895
202011061300,601.8777778,23.82778,26.24014
202011061330,560.2798611,23.65676,26.10146
202011061400,518.6819444,23.48574,25.9628
202011061430,497.5833333,23.32498,26.03018
202011061500,476.4847222,23.1642,26.09756
202011061530,388.26625,22.98586,26.19387
202011061600,300.0477778,22.80752,26.2902
202011061630,213.2463333,22.78347,26.4772
202011061700,126.4448944,22.75942,26.6642
202011061730,69.78523889,22.71255,26.4479
202011061800,13.12557833,22.66567,26.2316
202011061830,6.562789167,22.70522,25.9806
202011061900,0,22.74478,25.72964
202011061930,0,22.8113,25.83206
202011062000,0,22.87783,25.93447
202011062030,0,22.86672,26.02773
202011062100,0,22.8556,26.121
202011062130,0,22.8649,25.87405
202011062200,0,22.87417,25.6271
202011062230,0,23.10024,25.4529
202011062300,0,23.32632,25.2787
202011062330,0,23.42776,25.24258
202011070000,0,23.5292,25.20645
202011070030,0,23.5132,25.20413
202011070100,0,23.49722,25.2018
202011070130,0,23.3461,25.07986
202011070200,0,23.19497,24.9579
202011070230,0,23.13003,25.01345
202011070300,0,23.0651,25.069
202011070330,0,23.1199,25.0308
202011070400,0,23.1747,24.99258
202011070430,0,22.78616,25.65786
202011070500,0,22.3976,26.32314
202011070530,0,22.50845,26.2881
202011070600,0,22.6193,26.25308
202011070630,1.362915,22.6094,26.21108
202011070700,2.72583,22.5995,26.1691
202011070730,19.15189028,22.61172,26.01492
202011070800,35.57795139,22.62393,25.86074
202011070830,72.71532222,22.63064,25.70742
202011070900,109.8526944,22.63735,25.5541
202011070930,118.0647667,22.74075,25.5944
202011071000,126.2768389,22.84414,25.63467
202011071030,154.4445833,22.86624,25.71743
202011071100,182.6123444,22.88833,25.8002
202011071130,210.2941667,22.94167,25.8273
202011071200,237.9759722,22.99502,25.8544
202011071230,210.26925,23.09768,25.99978
202011071300,182.5625278,23.20034,26.14517
202011071330,220.3104722,22.90225,25.91665
202011071400,258.0584028,22.60415,25.68813
202011071430,212.0171667,22.54324,25.63296
202011071500,165.9759444,22.48232,25.57778
202011071530,119.5836944,22.4291,25.41628
202011071600,73.19145833,22.37588,25.2548
202011071630,47.24990556,22.4833,24.95583
202011071700,21.30835,22.59072,24.6569
202011071730,12.18934583,22.58523,24.56887
202011071800,3.070340833,22.57974,24.48086
202011071830,1.535170361,22.63735,24.57156
202011071900,0,22.69497,24.66226
202011071930,0,22.68984,24.85244
202011072000,0,22.68472,25.04263
202011072030,0,22.6304,24.99856
202011072100,0,22.57607,24.9545
202011072130,0,22.47085,25.0784
202011072200,0,22.36562,25.2023
202011072230,0,22.4037,25.01492
202011072300,0,22.4418,24.82754
202011072330,0,22.47305,24.61086
202011080000,0,22.5043,24.3942
202011080030,0,22.5088,24.32302
202011080100,0,22.51333,24.25186
202011080130,0,22.6371,24.41958
202011080200,0,22.7609,24.5873
202011080230,0,22.7067,24.66873
202011080300,0,22.6525,24.75015
202011080330,0,22.7306,24.76992
202011080400,0,22.80874,24.7897
202011080430,0,22.75833,25.1337
202011080500,0,22.7079,25.4777
202011080530,0,22.61404,25.32864
202011080600,0,22.52017,25.1796
202011080630,0.950421556,22.5807,25.00125
202011080700,1.900843056,22.64126,24.8229
202011080730,13.71496944,22.68862,24.70376
202011080800,25.52909722,22.736,24.58462
202011080830,34.26143333,22.75918,24.76333
202011080900,42.99376667,22.78237,24.94204
202011080930,50.04895833,22.57888,25.15762
202011081000,57.10415,22.3754,25.3732
202011081030,73.04112778,22.5629,25.4551
202011081100,88.97811111,22.7504,25.537
202011081130,83.51872222,22.85415,25.60488
202011081200,78.05933889,22.9579,25.67275
202011081230,79.52565,23.03823,25.75735
202011081300,80.99196111,23.11855,25.84194
202011081330,82.04922778,23.1492,25.58328
202011081400,83.10649444,23.17983,25.3246
202011081430,86.57091667,23.3694,25.22524
202011081500,90.03534722,23.55898,25.12588
202011081530,65.40466111,23.65078,25.24954
202011081600,40.773975,23.74258,25.3732
202011081630,28.60015417,23.4994,25.24453
202011081700,16.42633139,23.25625,25.11587
202011081730,9.488455556,23.2233,25.1426
202011081800,2.550580556,23.19033,25.16934
202011081830,1.275290278,23.16726,25.23403
202011081900,0,23.1442,25.29873
202011081930,0,23.28652,25.251
202011082000,0,23.42886,25.20327
202011082030,0,23.45596,25.251
202011082100,0,23.48306,25.29873
202011082130,0,23.53774,25.24197
202011082200,0,23.59243,25.1852
202011082230,0,23.75027,25.2714
202011082300,0,23.9081,25.35757
202011082330,0,23.90017,25.34365
202011090000,0,23.89224,25.32974
202011090030,0,23.9695,25.41494
202011090100,0,24.04678,25.50015
202011090130,0,24.0049,25.5005
202011090200,0,23.96304,25.50088
202011090230,0,24.00784,25.52505
202011090300,0,24.05264,25.54922
202011090330,0,24.00747,25.52957
202011090400,0,23.9623,25.5099
202011090430,0,23.93557,25.4291
202011090500,0,23.90884,25.3483
202011090530,0,23.88418,25.34658
202011090600,0,23.85952,25.34487
202011090630,0.212593389,23.83328,25.41213
202011090700,0.425186778,23.80703,25.4794
202011090730,5.163012778,23.8301,25.49612
202011090800,9.900838889,23.85317,25.51284
202011090830,17.63576611,23.93118,25.55813
202011090900,25.37069444,24.00918,25.60342
202011090930,39.96462778,24.09915,25.71414
202011091000,54.55855833,24.1891,25.82485
202011091030,94.63322222,24.2123,25.85696
202011091100,134.7078833,24.2355,25.88906
202011091130,163.1924722,24.21633,25.9595
202011091200,191.6770278,24.19717,26.02993
202011091230,205.2340556,24.33584,26.11318
202011091300,218.7911111,24.4745,26.19644
202011091330,367.5236111,24.61025,26.44363
202011091400,516.2561111,24.746,26.69082
202011091430,480.5409722,24.8168,26.7682
202011091500,444.8258333,24.8876,26.8456
202011091530,376.4059722,24.82205,26.7698
202011091600,307.9861111,24.7565,26.694
202011091630,225.5950694,24.6094,27.05935
202011091700,143.2040278,24.4623,27.4247
202011091730,78.51647222,24.52004,26.94583
202011091800,13.82892917,24.57778,26.46694
202011091830,6.914464444,24.5829,26.3992
202011091900,0,24.58804,26.33145
202011091930,0,24.55972,26.26394
202011092000,0,24.5314,26.19644
202011092030,0,24.59878,26.12808
202011092100,0,24.66616,26.05972
202011092130,0,24.3589,25.99478
202011092200,0,24.05166,25.92983
202011092230,0,24.14944,25.98513
202011092300,0,24.24722,26.04043
202011092330,0,24.29055,26.10183
202011100000,0,24.3339,26.16323
202011100030,0,24.40334,26.07974
202011100100,0,24.4728,25.99624
202011100130,0,24.4114,25.93276
202011100200,0,24.35,25.8693
202011100230,0,24.39614,25.8256
202011100300,0,24.4423,25.7819
202011100330,0,24.35427,25.75234
202011100400,0,24.26626,25.7228
202011100430,0,24.26602,25.77065
202011100500,0,24.26577,25.8185
202011100530,0,24.22524,25.97244
202011100600,0,24.18472,26.12637
202011100630,1.799593611,24.22305,26.32998
202011100700,3.599187222,24.26138,26.5336
202011100730,46.89308889,24.14053,26.61318
202011100800,90.187,24.01968,26.69277
202011100830,156.6017361,24.07192,26.7765
202011100900,223.0164722,24.12417,26.86025
202011100930,313.4287778,24.168,26.93423
202011101000,403.8411111,24.21182,27.0082
202011101030,466.8706944,24.17947,27.11758
202011101100,529.9002778,24.14712,27.22695
202011101130,534.0233333,24.05776,27.18008
202011101200,538.1463889,23.9684,27.1332
202011101230,534.1868056,24.0203,26.8649
202011101300,530.2272222,24.07217,26.59658
202011101330,486.4529167,23.9363,26.41714
202011101400,442.6786111,23.80044,26.2377
202011101430,344.8347222,23.79006,26.22952
202011101500,246.9908333,23.7797,26.22134
202011101530,213.924375,23.9136,26.16665
202011101600,180.8579167,24.0475,26.11196
202011101630,132.1551556,24.02957,26.0757
202011101700,83.45239444,24.01162,26.03945
202011101730,45.20350556,23.9501,26.0442
202011101800,6.954622222,23.88857,26.04897
202011101830,3.477311111,24.04263,26.1625
202011101900,0,24.19668,26.27603
202011101930,0,24.30654,26.52078
202011102000,0,24.4164,26.76553
202011102030,0,24.47683,26.8981
202011102100,0,24.53726,27.03066
202011102130,0,24.49014,26.8578
202011102200,0,24.44302,26.68496
202011102230,0,24.42495,26.60195
202011102300,0,24.4069,26.51895
202011102330,0,24.43362,26.54934
202011110000,0,24.46035,26.57974
202011110030,0,24.34487,26.55483
202011110100,0,24.2294,26.52993
202011110130,0,24.19595,26.52883
202011110200,0,24.1625,26.52773
202011110230,0,24.14224,26.52725
202011110300,0,24.12197,26.52676
202011110330,0,24.19863,26.59158
202011110400,0,24.2753,26.6564
202011110430,0,24.00466,26.92056
202011110500,0,23.73403,27.18472
202011110530,0,23.69058,27.2029
202011110600,0,23.64712,27.2211
202011110630,1.219901806,23.66104,27.24648
202011110700,2.439803611,23.67495,27.27188
202011110730,21.63896389,23.84744,27.33108
202011110800,40.838125,24.01992,27.39028
202011110830,58.07788889,24.10256,27.42446
202011110900,75.31765556,24.1852,27.45864
202011110930,90.71836111,24.19424,27.4667
202011111000,106.1190611,24.20327,27.47476
202011111030,181.35775,24.38735,27.574
202011111100,256.5964444,24.57144,27.67324
202011111130,285.6964167,24.4374,27.3417
202011111200,314.7963889,24.30337,27.01016
202011111230,345.6109722,24.4778,27.19277
202011111300,376.4255556,24.65225,27.3754
202011111330,299.5394722,24.5469,27.423
202011111400,222.6533889,24.44155,27.4706
202011111430,217.4449167,24.31765,27.31973
202011111500,212.2364444,24.19375,27.16885
202011111530,152.3702944,24.2488,27.06484
202011111600,92.50415,24.30386,26.96084
202011111630,71.21205556,24.34646,26.96816
202011111700,49.91996667,24.38906,26.9755
202011111730,27.65249556,24.32827,26.86306
202011111800,5.385028333,24.26748,26.75063
202011111830,2.692514167,23.93423,26.30178
202011111900,0,23.60098,25.85293
202011111930,0,23.4811,25.61697
202011112000,0,23.36123,25.381
202011112030,0,23.48635,25.496
202011112100,0,23.61147,25.611
202011112130,0,23.60806,25.6138
202011112200,0,23.60464,25.6166
202011112230,0,23.47073,25.51663
202011112300,0,23.33682,25.41665
202011112330,0,23.537,25.48782
202011120000,0,23.7372,25.55898
202011120030,0,23.87954,25.53994
202011120100,0,24.02188,25.5209
202011120130,0,24.07656,25.49868
202011120200,0,24.13125,25.47646
202011120230,0,24.09585,25.38564
202011120300,0,24.06045,25.29482
202011120330,0,24.0723,25.2819
202011120400,0,24.08413,25.26895
202011120430,0,24.11587,25.38333
202011120500,0,24.1476,25.4977
202011120530,0,24.03835,25.54714
202011120600,0,23.9291,25.59658
